glyph_unified	src_ref	pronunciation	meaning
󵾺	D2-3111	ji	击圾基机畸稽积箕肌饥迹激讥姬绩缉吉极棘辑籍集及急疾汲即嫉级挤几脊己蓟技冀季伎祭剂悸济寄寂计记既忌际妓继纪
󵾻	D2-3112	jia	嘉枷夹佳家加荚颊贾甲钾假稼价架驾嫁
󵾼	D2-3113	jian	歼监坚尖笺间煎兼肩艰奸缄茧检柬碱硷拣捡简俭剪减荐槛鉴践贱见键箭件健舰剑饯渐溅涧建
󵾽	D2-3114	jiang	僵姜将浆江疆蒋桨奖讲匠酱降
󵾾	D2-3115	jiao	蕉椒礁焦胶交郊浇骄娇嚼搅铰矫侥脚狡角饺缴绞剿教酵轿较叫窖
󵾿	D2-3116	jie	揭接皆秸街阶截劫节桔杰捷睫竭洁结解姐戒藉芥界借介疥诫届
󵿀	D2-3117	jin/jing	巾筋斤金今津襟紧锦仅谨进靳晋禁近烬浸尽劲荆兢茎睛晶鲸京惊精粳经井警景颈静境敬镜径痉靖竟竞净
󵿁	D2-3118	jiong	炯窘
󵿂	D2-3119	jiu	揪究纠玖韭久灸九酒厩救旧臼舅咎就疚
󵿃	D2-3120	ju	鞠拘狙疽居驹菊局咀矩举沮聚拒据巨具距踞锯俱句惧炬剧
󵿄	D2-3121	juan	捐娟卷倦眷绢鹃
󵿅	D2-3122	jue	撅攫抉掘倔爵觉决诀绝
󵿆	D2-3123	jun	均菌钧军君峻俊竣浚郡骏
󵿇	D2-3124	ka	咖卡咯
󵿈	D2-3125	kai	开揩楷凯慨
󵿉	D2-3126	kan/kang	刊堪勘坎砍看康慷糠扛抗亢炕
󵿊	D2-3127	kao	考拷烤靠
󵿋	D2-3128	ke	坷苛柯棵磕颗科壳咳可渴克刻客课
󵿌	D2-3129	ken/keng	肯啃垦恳坑吭铿
󵿍	D2-3130	kong	空恐孔控
󵿎	D2-3131	kou	抠口扣寇
󵿏	D2-3132	ku	枯哭窟苦酷库裤
󵿐	D2-3133	kua	夸垮挎跨胯
󵿑	D2-3134	kuai	块筷侩快会
󵿒	D2-3135	kuan/kuang	宽款匡筐狂框矿眶旷况
󵿓	D2-3136	kui	亏盔岿窥葵奎魁傀馈愧溃
󵿔	D2-3137	kun	坤昆捆困
󵿕	D2-3138	kuo	括扩廓阔
󵿖	D2-3139	la	垃拉喇蜡腊辣啦
󵿗	D2-3140	lai	莱来赖
󵿘	D2-3141	lan/lang	蓝婪栏拦篮阑兰澜谰揽览懒缆烂滥琅榔狼廊郎朗浪
󵿙	D2-3142	lao	捞劳牢老佬姥酪烙涝
󵿚	D2-3143	le	勒乐
󵿛	D2-3144	lei	雷镭蕾磊累儡垒擂肋类泪
󵿜	D2-3145	leng	棱冷楞
󵿝	D2-3146	li	厘梨犁黎篱狸离漓理李里鲤礼莉荔吏栗丽厉励砾历利傈例俐痢立粒沥隶力璃哩
󵿞	D2-3147	lia	俩
󵿟	D2-3148	lian	联莲连镰廉怜涟帘敛脸链恋炼练
󵿠	D2-3149	liang	粮凉梁粱良两辆量晾亮谅
󵿡	D2-3150	liao	撩聊僚疗燎寥辽潦了撂镣廖料
󵿢	D2-3151	lie	列裂烈劣猎
󵿣	D2-3152	lin/ling	琳林磷霖临邻鳞淋凛赁吝拎玲菱零龄铃伶羚凌灵陵岭领另令
󵿤	D2-3153	liu	溜琉榴硫馏留刘瘤流柳六
󵿥	D2-3154	long	龙聋咙笼窿隆垄拢陇
󵿦	D2-3155	lou	楼娄搂篓漏陋
󵿧	D2-3156	lu	芦卢颅庐炉掳卤虏鲁鹭麓碌露路赂鹿潞禄录陆戮
󵿨	D2-3157	lü	驴吕铝侣旅履屡缕虑氯律率滤绿
󵿩	D2-3158	luan	峦挛孪滦卵乱
󵿪	D2-3159	lüe	掠略锊
󵿫	D2-3160	lun	抡轮伦仑沦纶论
󵿬	D2-3161	luo	萝螺罗逻锣箩骡裸落洛骆络雒
󵿭	D2-3162	ma	妈麻玛码蚂马骂嘛吗
󵿮	D2-3163	mai	埋买麦卖迈脉
󵿯	D2-3164	man/mang	瞒馒蛮满蔓曼慢漫谩芒茫盲氓忙莽
󵿰	D2-3165	mao	猫茅锚毛矛铆卯茂冒帽貌贸
󵿱	D2-3166	me	么
󵿲	D2-3167	mei	玫枚梅酶霉煤没眉媒镁每美昧寐妹媚莓
󵿳	D2-3168	men/meng	门闷们萌蒙檬盟锰猛梦孟
󵿴	D2-3169	mi	眯醚靡糜迷谜弥米秘觅泌蜜密幂
󵿵	D2-3170	mian	棉眠绵冕免勉娩缅面
󵿶	D2-3171	miao	苗描瞄藐秒渺庙妙
󵿷	D2-3172	mie	灭蔑篾
󵿸	D2-3173	min/ming	民抿皿敏悯闽明螟鸣铭名命
󵿹	D2-3174	miu	谬
󵿺	D2-3175	mo	摸摹蘑模膜磨摩魔抹末莫墨默沫漠寞陌
󵿻	D2-3176	mou	某谋牟眸
󵿼	D2-3177	mu	拇牡亩姆母墓暮幕募慕木目睦牧穆
󵿽	D2-3178	na	拿哪呐钠那娜纳
󵿾	D2-3179	nai	氖乃奶耐奈
󵿿	D2-3180	nan/nang	南男难囊
󶀀	D2-3181	nao	挠脑恼闹淖
󶀁	D2-3182	ne	讷
󶀂	D2-3183	nei	内馁
󶀃	D2-3184	neng	能
󶀄	D2-3185	ni	妮霓倪泥尼拟你匿腻逆溺
󶀅	D2-3186	nian	蔫拈年碾撵捻念
󶀆	D2-3187	niang	娘酿
󶀇	D2-3188	niao	鸟尿
󶀈	D2-3189	nie	捏聂孽啮镊镍涅
󶀉	D2-3190	nin/ning	你柠狞凝宁拧泞
󶀊	D2-3191	niu	牛扭钮纽
󶀋	D2-3192	nong	脓浓农弄
󶀌	D2-3193	nou	耨
󶀍	D2-3194	nu	奴努怒
󶀎	D2-3195	nü	女
󵶎	D2-3196	nuan	暖
󶀐	D2-3197	nüe	虐
󶀑	D2-3198	nun	嫩
󶀒	D2-3199	nuo	挪懦糯诺
󶀓	D2-3200	pa	啪趴爬帕怕琶
󶀔	D2-3201	pai	拍排牌徘湃派
󶀕	D2-3202	pan/pang	攀潘盘磐盼畔判叛胖乓庞旁耪
󶀖	D2-3203	pao	抛咆刨炮袍跑泡
󶀗	D2-3204	pei	呸胚赔配佩沛
󶀘	D2-3205	pen/peng	喷盆砰抨烹澎彭蓬棚硼篷膨朋鹏捧碰怦
󶀙	D2-3206	pi	坯砒霹批披劈琵毗啤脾疲皮匹痞僻屁譬
󶀚	D2-3207	pian	篇偏片骗
󶀛	D2-3208	piao	飘漂瓢票
󶀜	D2-3209	pie	撇瞥苤培
󶀝	D2-3210	pin/ping	拼频贫品聘乒坪苹萍平凭瓶评屏
󶀞	D2-3211	po	坡泼颇婆破魄迫粕
󶀟	D2-3212	pou	剖
󶀠	D2-3213	pu	扑铺仆莆葡菩蒲埔朴圃普浦谱曝瀑
󶀡	D2-3214	qi	期欺栖戚妻七凄漆柒沏其棋奇歧畦崎脐齐旗祈祁骑起岂乞企启契砌器气迄弃汽泣讫
󶀢	D2-3215	qia	掐恰洽
󶀣	D2-3216	qian	牵扦钎铅千迁签仟谦乾黔钱钳前潜遣浅谴堑嵌欠歉
󶀤	D2-3217	qiang	枪呛腔羌墙蔷强抢
󶀥	D2-3218	qiao	橇锹敲悄桥瞧乔侨巧鞘撬翘峭俏窍
󶀦	D2-3219	qie	切茄且怯窃
󶀧	D2-3220	qin/qing	钦侵亲秦琴勤芹擒禽寝沁青轻氢倾卿清擎晴氰情顷请庆
󶀨	D2-3221	qiong	琼穷
󶀩	D2-3222	qiu	秋丘邱球求囚酋泅裘
󶀪	D2-3223	qu	趋区蛆曲躯屈驱渠取娶龋趣去
󶀫	D2-3224	quan	圈颧权醛泉全痊拳犬券劝
󶀬	D2-3225	que	缺炔瘸却鹊榷确雀
󶀭	D2-3226	qun	群裙
󶀮	D2-3227	ran/rang	然燃冉染瓤壤攘嚷让
󶀯	D2-3228	rao	饶扰绕
󶀰	D2-3229	re	惹热
󶀱	D2-3230	ren/reng	壬仁人忍韧任认刃妊纫扔仍
󶀲	D2-3231	ri	日
󶀳	D2-3232	rong	戎茸蓉荣融熔溶容绒冗
󶀴	D2-3233	rou	揉柔肉
󶀵	D2-3234	ru	茹蠕儒孺如辱乳汝入褥
󶀶	D2-3235	ruan	软阮
󶀷	D2-3236	rui	蕊瑞锐蕊睿
󶀸	D2-3237	run	润闰
󶀹	D2-3238	ruo	若弱偌
󶀺	D2-3239	sa	撒洒萨
󶀻	D2-3240	sai	腮鳃塞赛
󶀼	D2-3241	san/sang	三叁伞散桑嗓丧
󶀽	D2-3242	sao	搔骚扫嫂
󶀾	D2-3243	se	瑟色涩
󶀿	D2-3244	sen/seng	僧森
󶁀	D2-3245	sha	莎砂杀刹沙纱傻啥煞
󶁁	D2-3246	shai	筛晒
󶁂	D2-3247	shan/shang	珊苫杉山删煽衫闪陕擅赡膳善汕扇缮墒伤商赏晌上尚裳
󶁃	D2-3248	shao	梢捎稍芍勺韶少哨邵绍
󶁄	D2-3249	she	奢赊蛇舌舍赦摄射慑涉社设
󶁅	D2-3250	shen/sheng	砷申呻伸身深娠绅神沈审婶甚肾慎渗声生甥牲升绳省盛剩胜圣
󶁆	D2-3251	shi	师失狮施湿诗尸虱十石拾时什食蚀实识史矢使屎驶始式示士世柿事拭誓逝势是嗜噬适仕侍释饰氏市恃室视试
󶁇	D2-3252	shou	收手首守寿授售受瘦兽
󶁈	D2-3253	shu	蔬枢梳殊抒输叔舒淑疏书赎孰熟薯暑曙署蜀黍鼠属术述树束戍竖墅庶数漱恕
󶁉	D2-3254	shua	刷耍
󶁊	D2-3255	shuai	摔衰甩帅
󶁋	D2-3256	shuan/shuang	栓拴闩涮霜双爽
󶁌	D2-3257	shui	水睡税
󶁍	D2-3258	shun	顺舜
󶁎	D2-3259	shuo	说硕铄
󶁏	D2-3260	si	司思斯么死四寺嗣伺饲
󶁐	D2-3261	song	松耸怂颂送宋讼诵嵩
󶁑	D2-3262	sou	搜艘嗖馊擞
󶁒	D2-3263	su	苏酥俗素速粟僳塑溯宿诉肃
󶁓	D2-3264	suan	酸算蒜
󶁔	D2-3265	sui	虽隋随绥髓碎岁穗遂隧祟
󶁕	D2-3266	sun	孙损笋隼
󶁖	D2-3267	suo	蓑梭唆缩琐索锁所
󶁗	D2-3268	ta	塌他它她塔獭挞蹋踏
󶁘	D2-3269	tai	胎苔抬台泰酞太态汰
󶁙	D2-3270	tan/tang	坍摊贪瘫滩坛檀痰潭谭谈坦毯袒碳探叹炭汤塘搪堂棠膛唐糖倘躺淌趟烫
󶁚	D2-3271	tao	掏涛滔绦萄桃逃淘陶讨套
󶁛	D2-3272	te	特
󶁜	D2-3273	teng	藤腾疼誊
󶁝	D2-3274	ti	梯剔踢锑提题蹄啼体替嚏惕涕剃屉
󶁞	D2-3275	tian	天添填田甜恬舔腆
󶁟	D2-3276	tiao	挑条迢眺跳调
󶁠	D2-3277	tie	贴铁帖
󶁡	D2-3278	ting	厅听烃汀廷停亭庭挺艇
󶁢	D2-3279	tong	通桐酮瞳同铜彤童桶捅筒统痛
󶁣	D2-3280	tou	偷投头透
󶁤	D2-3281	tu	凸秃突图徒途涂屠土吐兔
󶁥	D2-3282	tuan	团
󶁦	D2-3283	tui	推颓腿蜕褪退
󶁧	D2-3284	tun	吞屯臀
󶁨	D2-3285	tuo	拖托脱鸵陀驮驼椭妥拓唾
󶁩	D2-3286	wa	挖哇蛙洼娃瓦袜
󶁪	D2-3287	wai	歪外
󶁫	D2-3288	wan/wang	豌弯湾玩顽丸烷完碗挽晚皖惋宛婉万腕汪王亡枉网往旺望忘妄
󶁬	D2-3289	wei	威巍微危韦违桅围唯惟为潍维苇萎委伟伪尾纬未蔚味畏胃喂魏位渭谓尉慰卫
󶁭	D2-3290	wen/weng	瘟温蚊文闻纹吻稳紊问翁瓮嗡
󶁮	D2-3291	wu	巫呜钨乌污诬屋无芜梧吾吴毋武五捂午舞伍侮坞戊雾晤物勿务悟误
󶁯	D2-3292	xi	昔熙析西硒矽晰嘻羲吸锡牺稀息希悉膝夕惜熄烯溪汐犀檄袭席习媳喜铣洗系隙戏细
󶁰	D2-3293	xia	瞎虾匣霞辖暇峡侠狭下厦夏吓
󶁱	D2-3294	xian	掀锨先仙鲜纤咸贤衔舷闲涎弦嫌显险现献县腺馅羡宪陷限线
󶁲	D2-3295	xiang	相厢镶香箱襄湘乡翔祥详想响享项巷橡像向象
󶁳	D2-3296	xiao	萧硝霄削哮嚣销消宵淆晓小孝校肖啸笑效
󶁴	D2-3297	xie	楔些歇蝎鞋协挟携邪斜胁谐写械卸蟹懈泄泻谢屑
󶁵	D2-3298	xin/xing	薪芯锌欣辛新忻心信衅星腥猩惺兴刑型形邢行醒幸杏性姓
󶁶	D2-3299	xiong	兄凶胸匈汹雄熊
󶁷	D2-3300	xiu	休修羞朽嗅锈秀袖绣溴
󶁸	D2-3301	xu	墟戌需虚嘘须徐许蓄酗叙旭序畜恤絮婿绪续
󶁹	D2-3302	xuan	选轩喧玄悬旋癣楦炫宣
󶁺	D2-3303	xue	靴薛削学雪血穴
󶁻	D2-3304	xun	勋熏旬询巡循驯徇寻训汛殉讯逊绚迅
󶁼	D2-3305	ya	压押鸦鸭呀丫芽牙蚜崖衙涯雅哑亚讶
󶁽	D2-3306	yan	焉咽阉烟淹盐严研蜒岩延言颜阎炎沿奄掩眼衍演艳堰燕厌砚雁唁彦焰宴谚验
󶁾	D2-3307	yang	殃央鸯秧杨扬佯疡羊洋阳氧仰痒养样漾
󶁿	D2-3308	yao	邀腰妖瑶摇尧遥窑谣姚咬舀药要耀
󶂀	D2-3309	ye	椰噎耶爷野冶也页掖业叶曳腋夜液
󶂁	D2-3310	yi	一壹医揖铱依伊衣颐夷遗移仪胰疑沂宜姨彝椅蚁倚已乙矣以艺抑易邑屹亿役臆逸肄疫亦裔意毅忆义益溢诣议谊译异翼翌绎
󶂂	D2-3311	yin/ying	茵荫因殷音阴姻吟银淫寅饮尹引隐印英樱婴鹰应缨莹萤营荧蝇迎赢盈影颖硬映
󶂃	D2-3312	yong	拥佣臃痈庸雍踊蛹咏泳涌永恿勇用
󶂄	D2-3313	you/yo	幽优悠忧尤由邮铀犹油游酉有友右佑釉诱又幼
󶂅	D2-3314	yu	迂淤于盂榆虞愚舆余俞逾鱼愉渝渔隅予娱雨与屿禹宇语羽玉域芋郁吁遇喻峪御愈欲狱育誉浴寓裕预豫驭
󶂆	D2-3315	yuan	鸳渊冤元垣袁原援辕园员圆猿源缘远苑愿怨院
󶂇	D2-3316	yue	曰约越跃钥岳粤月悦阅
󶂈	D2-3317	yun	耘云郧匀陨允运蕴酝晕韵孕
󶂉	D2-3318	za	匝砸杂
󶂊	D2-3319	zai	栽哉灾宰载再在
󶂋	D2-3320	zan/zang	咱攒暂赞赃脏葬藏
󶂌	D2-3321	zao	遭糟凿藻枣早澡蚤躁噪造皂灶燥
󶂍	D2-3322	ze	责择则泽
󶂎	D2-3323	zei	贼
󶂏	D2-3324	zen/zeng	怎增憎曾赠
󶂐	D2-3325	zha	扎喳渣札轧铡闸眨栅榨咋乍炸诈
󶂑	D2-3326	zhai	摘斋宅窄债寨
󶂒	D2-3327	zhan/zhang	瞻毡詹粘沾盏斩辗崭暂展蘸长栈占战站湛绽樟章彰漳张掌涨杖丈帐账仗胀瘴障
󶂓	D2-3328	zhao	招昭找沼赵照罩兆肇召
󶂔	D2-3329	zhe	遮折哲蛰辙者锗蔗这浙
󶂕	D2-3330	zhen/zheng	珍斟真甄砧臻贞针侦枕疹诊震振镇阵蒸挣睁征狰争怔整拯正政帧症郑证
󶂖	D2-3331	zhi	芝枝支吱蜘知肢脂汁之织职直植殖执值侄址指止趾只旨纸志挚掷至致置帜峙制智秩稚质炙痔滞治窒
󶂗	D2-3332	zhong	中盅忠钟衷终种肿重仲众
󶂘	D2-3333	zhou	舟周州洲诌粥轴肘帚咒皱宙昼骤
󶂙	D2-3334	zhu	珠株蛛朱猪诸诛逐竹烛煮拄瞩嘱主著柱助蛀贮铸筑住注祝驻
󵨳	D2-3335	zhua	抓爪
󶂛	D2-3336	zhuai	拽
󶂜	D2-3337	zhuan/zhuang	专砖转撰赚篆桩庄装妆撞壮状幢
󶂝	D2-3338	zhui	椎锥追赘坠缀
󶂞	D2-3339	zhun	准
󶂟	D2-3340	zhuo	捉拙卓桌琢茁酌啄着灼浊
󶂠	D2-3341	zi	兹咨资姿滋淄孜紫仔籽滓子自渍字
󶂡	D2-3342	zong	鬃棕踪宗综总纵
󶂢	D2-3343	zou	走奏揍邹
󶂣	D2-3344	zu	租足卒族祖诅阻组
󶂤	D2-3345	zuan	钻纂
󶂥	D2-3346	zui	嘴最醉罪
󶂦	D2-3347	zun	尊遵
󶂧	D2-3348	zuo	昨左佐柞做作坐座
