glyph_unified	src_ref	pronunciation	meaning
춉	D0-55811		
춊	D0-55812		
춋	D0-55813		
잜	D0-55814		
춍	D0-55901		
춎	D0-55902		
춃	D0-55903		
쫖	D0-55904		
춑	D0-55905		
춒	D0-55906		
춓	D0-55907		
쨍	D0-55908		
축	D0-55909		
춖	D0-55910		
춗	D0-55911		
춘	D0-55912		
춙	D0-55913		
춚	D0-56001		
춚	D0-56201		
출	D0-56202		
춝	D0-56301		
춞	D0-56401		
춟	D0-56402		
춠	D0-56403		
쟩	D0-56404		
춢	D0-56405		
춣	D0-56406		
춤	D0-56407		
춥	D0-56501		
춦	D0-56502		
춧	D0-56503		
춨	D0-56601		
충	D0-56602		
춪	D0-56603		
춫	D0-56604		
춬	D0-56605		
춭	D0-56606		
읏	D0-56607		
춯	D0-56608		
쮴	D0-56609		
춱	D0-56610		
춲	D0-56701		
춳	D0-56702		
춴	D0-56801		
춵	D0-56901		
춶	D0-57001		
춷	D0-57002		
춷	D0-57201		
춹	D0-57301		
춺	D0-57501		
춻	D0-57502		
춼	D0-57601		
춽	D0-57701		
쟣	D0-57702		
춿	D0-57703		
좞	D0-57704		
좮	D0-57705		
췂	D0-57706		
췃	D0-57707		
췄	D0-57708		
췅	D0-57709		
췆	D0-57710		
췇	D0-57711		
웏	D0-57712		
읡	D0-57713		
얪	D0-57714		
췋	D0-57715		
췌	D0-57716		
췍	D0-57801		
췎	D0-57901		
췏	D0-57902		
췐	D0-57903		
췑	D0-57904		
췒	D0-58001		
췓	D0-58002		
췔	D0-58003		
췕	D0-58004		
췖	D0-58005		
쵗	D0-58006		
췘	D0-58007		
췙	D0-58008		
춻	D0-58009		
욝	D0-58010		
췜	D0-58011		
췝	D0-58012		
췞	D0-58101		
췟	D0-58102		
애	D0-58103		
췡	D0-58201		
췢	D0-58202		
췣	D0-58203		
쩻	D0-58204		
췥	D0-58205		
췦	D0-58206		
췧	D0-58301		
취	D0-58302		
쯺	D0-58303		
췪	D0-58304		
췫	D0-58305		
췬	D0-58401		
췭	D0-58402		
좘	D0-58403		
췯	D0-58404		
췰	D0-58405		
춋	D0-58406		
췲	D0-58407		
쯏	D0-58408		
췴	D0-58501		
췵	D0-58502		
췶	D0-58503		
췷	D0-58504		
췸	D0-58505		
앫	D0-58506		
졩	D0-58507		
췻	D0-58508		
췼	D0-58509		
췽	D0-58510		
췾	D0-58511		
췿	D0-58601		
츀	D0-58602		
츁	D0-58603		
츂	D0-58604		
츃	D0-58605		
쳀	D0-58606		
츅	D0-58607		
츆	D0-58608		
츇	D0-58701		
츈	D0-58702		
츉	D0-58703		
츊	D0-58801		
츋	D0-59101		
츋	D0-59201		
츍	D0-59202		
츎	D0-59203		
츏	D0-59301		
츏	D0-59401		
쐓	D0-59501		
츒	D0-59502		
