glyph_unified	src_ref	pronunciation	meaning
뙻	U0-20003		〖被盖，铺盖〗。
뮙	U0-20004		〖菠萝〗。
뱺	U0-20005		〖山茶〗。
맚	U0-20006		呀（语气助词）。〖稍微。一下〗。
뱌	U0-20007		茶（古语）。
랫	U0-20008		〖平安，顺利〗。
뤹	U0-20009		〖阴茎〗。
닛	U0-20010		〖坑道〗。
먃	U0-20011		宇宙。〖妥鲁博〗。
뉭	U0-20101		〖高山峻岭〗。专用名词。〖凤凰〗。
뙼	U0-20102		〖唠唠叨叨〗。
뢴	U0-20103		雄性（专指羊）。
뵮	U0-20104		石（dan）〖容量〗。
밒	U0-20105		牛（古语）。
랬	U0-20106		龙。辰（地址的第五位）。〖高兴〗。〖腊鲁（彝族支系〗）。〖福禄〗。〖鲁弘（古彝族的一个部族名称〗。〖彝族人名地名用词〗。
믇	U0-20107		〖重叠词缀〗〖圆溜溜〗。
뽥	U0-20108		〖掼谷槽（收割稻谷时作脱粒的用具〗）。
듰	U0-20201		獐（子）。
뢵	U0-20202		闷，闭（气）。
뉮	U0-20203		淤。
뺧	U0-20204		丛林。
볊	U0-20205		（犬）吠。
랋	U0-20206		蒙。
넙	U0-20207		村落。城。〖百姓，群众〗。
뵂	U0-20208		（花）朵。〖木禄，彝语指云南弥勒县〗。
봓	U0-20209		蝶。
뎈	U0-20210		天井。
뵃	U0-20301		〖腮帮子〗。
빓	U0-20302		围（墙）。
낃	U0-20303		增添。
볼	U0-20304		了（时态助词，过去式）。
렋	U0-20305		牢（监牢，监狱）。
렊	U0-20306		〖（洛纳阿阔。（人名〗）。〖尖刀草〗。）。
롧	U0-20307		粒。
돆	U0-20308		闺女。〖古语地名用词〗。
뱢	U0-20309		〖人体额下的软组织〗。
덯	U0-20310		角落。拐角。
데	U0-20311		（饲养）槽。
떜	U0-20401		去。
믝	U0-20402		（蝌）蚪。
뻹	U0-20403		裹，包。
뫞	U0-20404		〖懒惰。困倦。〗。
돇	U0-20405		动。
뮪	U0-20406		〖泥鳅〗。
묃	U0-20407		〖语气词（走路笨拙不灵便的样子〗）。
밃	U0-20408		〖重叠词缀〗〖青幽幽〗。
빚	U0-20409		个（量词）。〖完全，全部〗。
믈	U0-20501		脱。卸。〖说话伤人〗。
볶	U0-20502		摘（菜，俗称讨菜）。
똽	U0-20503		〖祈求解脱〗。
뮠	U0-20504		〖晃荡〗。
딝	U0-20505		庹（tuo，动词）。庹（量词）。
돈	U0-20506		挥舞，抡。〖地名用词〗。
놀	U0-20507		〖角落〗。
똾	U0-20508		圆。（球）体。
뒨	U0-20509		〖死板，不灵活〗。
뉯	U0-20510		〖镰刀〗。
먻	U0-20601		囫囵。
뤆	U0-20602		两（量词）。
딜	U0-20603		来。
렌	U0-20604		脾脏。
룃	U0-20605		挂子。
빾	U0-20606		救。
삐	U0-20607		（同类中特别）瘦小。
뾛	U0-20608		扳（手）。
됬	U0-20609		炸（爆炸）。
됭	U0-20610		（急火）烧。〖象声词〗〖拖木棒之声〗。
낹	U0-20611		火草。
끾	U0-20612		添补。
뫏	U0-20701		满（使动）。
뒩	U0-20702		安慰。诓。
랭	U0-20703		拍（手）。
뺗	U0-20704		〖吊炕，农村中吊在楼底下，在火炉头上的炕架〗。
뗚	U0-20705		板（木板，石板）。
땊	U0-20706		干瘪，秕（bi）。
뒪	U0-20707		扁（形）。
놁	U0-20708		〖卧倒，倒下〗。
낺	U0-20709		涂，抹，敷。
묄	U0-20710		荡漾。
끊	U0-20711		鹰。
뱍	U0-20712		（横）搭。
뗛	U0-20801		（小）块。
뱎	U0-20802		〖阔叶韭菜〗。
뿩	U0-20803		〖重叠词缀〗〖明朗朗〗。
븶	U0-20804		（空间垂直的）下面。
땋	U0-20805		棕（皮，树）。
뻺	U0-20806		阅（历），纵阅。
떝	U0-20807		（用手掌）打。
뷝	U0-20808		（闩）门。
뜋	U0-20809		块，砣（量词）。
둺	U0-20810		团（量词）。
닜	U0-20811		松。宽松。
뮡	U0-20901		亲吻。〖象声词，吻小孩发出的声音〗。
밄	U0-20902		〖形容朗读或者叙述流利〗。
랮	U0-20903		〖云雀〗。
넚	U0-20904		闪（亮）。
렍	U0-20905		缝补。
둄	U0-20906		枯萎。
뿱	U0-20907		（秕（bi）谷）。
랯	U0-20908		刷（子）。
벎	U0-20909		〖清汤〗。〖寡鸡蛋〗。
뮢	U0-20910		（花）瓣。瓣（量词）。
뇚	U0-20911		（豆）荚。
돉	U0-20912		篇（量词）。
붾	U0-21001		（核）仁。
린	U0-21002		（骨）髓。
떞	U0-21003		弱。
똛	U0-21004		鸣叫。
때	U0-21005		〖连续不断地来〗。
묅	U0-21006		〖让别人知道〗，使听，使看。
뤅	U0-21007		烧（燃料）。
뭳	U0-21008		〖翁宅，彝族祭祀祖宗时建的灵房〗。
릀	U0-21009		编（动词）。辫（子）。〖形容编织粗糙〗。
띖	U0-21010		〖腰围大，口径小编制精细的篾箩〗。
뉰	U0-21011		脱。
딞	U0-21101		过。
됮	U0-21102		归属。
렦	U0-21103		移动。
뫯	U0-21104		烫。
묣	U0-21105		泥泞（ning）。
붨	U0-21106		越过。
뛷	U0-21107		（手）散。
붐	U0-21108		（眼）昏花。视力衰退。
뗜	U0-21109		救。
뇛	U0-21110		查认（字）。
븨	U0-21111		张开。
띗	U0-21112		〖嚎嗷嗷大哭〗。
빿	U0-21201		（时）刻。
뮫	U0-21202		（眼，脸，脉搏，肌肉等）颤动，跳动。
댸	U0-21203		跳。
묆	U0-21204		变（变成，变掉）。
뺨	U0-21205		（事情）糟糕，坏。
뺀	U0-21206		〖眼睁睁〗。
뺁	U0-21207		〖青木叶，彝族用以浇酒祭神〗。
뻠	U0-21208		〖半声半声的咳嗽〗。
맬	U0-21209		〖稀烂〗。
삝	U0-21210		〖幽默，诙谐〗。
땍	U0-21211		〖婚配〗。
떟	U0-21212		残废，瘫痪。
뗝	U0-21301		〖很累〗。
똓	U0-21302		拆。
떠	U0-21303		毁，坏（动词）。
벤	U0-21304		〖翻脸〗。
뿏	U0-21305		垮，塌（使动）。〖说话伤人〗。
뗞	U0-21306		抢劫。
벥	U0-21307		洒。
묢	U0-21308		（水）溅。
롘	U0-21309		泼（水）。
륥	U0-21310		脸。方。形。
뫰	U0-21401		边，面（方位词）。
뿑	U0-21402		叶子。片（量词）。
뢝	U0-21403		腿。
먄	U0-21404		白。
뭴	U0-21405		管，管理。
뉱	U0-21406		纸，书。
눡	U0-21407		封，包（量词）。
넛	U0-21408		仔鸡（未曾生蛋的小母鸡）。
릩	U0-21409		照，映。
뇜	U0-21410		劈。
둑	U0-21411		催。
뽦	U0-21501		下（种）。
듋	U0-21502		设（宴）。
맏	U0-21503		同意。
뇝	U0-21504		干（动词）。
뜰	U0-21505		擀。
빳	U0-21506		奖赏，赏赐。
놂	U0-21507		衣（古语）。〖彝语古部落名称〗。〖彝语古星星用词〗。〖汉族〗。
넜	U0-21508		胀。
땎	U0-21509		解（开）。放（出去）。〖睁眼〗。
낻	U0-21601		大后天。
밓	U0-21602		配种（畜牲）。
밷	U0-21603		〖逗笑〗。
뼚	U0-21604		匆匆。
놃	U0-21605		渐渐。
떡	U0-21606		〖舒畅〗。
븿	U0-21607		剐，剥（皮）。刮。
먅	U0-21608		口吃，结巴。
몊	U0-21609		〖爽朗〗。〖赤陀，人名，氏族名，是彝族先民中首创典章者〗。
믋	U0-21610		遍（地，野）。
둅	U0-21611		展（览）。
뿡	U0-21612		淡（味道）。素（食）。
붓	U0-21701		撕裂。
뷀	U0-21702		（鸟）鸣（清晰之声）。
뷂	U0-21703		（口齿）清楚。说（古语），开口。
낼	U0-21704		宽。
뎉	U0-21705		满。
둻	U0-21706		迟。
빟	U0-21707		周（岁，年）。
낑	U0-21708		（牲畜在野外）吃草。
뭤	U0-21709		破，坏。
삑	U0-21801		垮。破（产）。（群鸦）乱叫）。
묲	U0-21802		乱（世道乱，指起义，造反，匪患等）。
낽	U0-21803		祷告。
릏	U0-21804		癞。
낒	U0-21805		谎。
뤇	U0-21806		枣红色。
뽌	U0-21807		〖词缀〗〖晴朗朗〗。
뀄	U0-21808		便宜。
뼼	U0-21809		蜂。
눰	U0-21810		越过。
똜	U0-21811		跨（门槛）。
랰	U0-21901		一瞬间。〖眼睁睁〗。
볡	U0-21902		人（古语）。笃慕（人名，彝族”六祖“的父辈）。
럮	U0-21903		檩（lin）〖屋上托住椽 读音:[chuán]子的横木〗。
뽍	U0-21904		模（模样，模型）。
뎚	U0-21905		落（在）。掉在。
묇	U0-21906		（象声词（连珠炮式的（快快的）说话））。
끠	U0-21907		行走。
붝	U0-21908		褪（色）。
뷫	U0-21909		喜欢。
랱	U0-21910		燃。
뉲	U0-22001		降落。落下。
벀	U0-22002		（失）落。
벛	U0-22003		朽。
뻡	U0-22004		摄（像），录（音）。
땏	U0-22005		熟（过头）。
뗿	U0-22006		端（正）。
뫧	U0-22007		流，淌（泪）。
롨	U0-22008		炸，响。
눍	U0-22009		出（事故）。
뼕	U0-22010		挣脱。
맪	U0-22011		荒（芜）。
롵	U0-22012		空（空碗）。
돊	U0-22013		闲（闲人，游手好闲）。
끲	U0-22101		成活。
뙽	U0-22102		〖泄气〗。
뚠	U0-22103		（猛）喝。
몴	U0-22104		有益。
댹	U0-22105		舒适。〖补药〗。
낾	U0-22106		脱（落）。
렏	U0-22107		（日）落。
렎	U0-22108		允（许）。
똿	U0-22109		飞。飘扬。
넝	U0-22110		餐，顿（量词）。（彝族家支名。
됄	U0-22111		（生意）做成。
덱	U0-22112		（质量）特差。
뗟	U0-22201		复活。
뛈	U0-22202		捆（量词）。
뤺	U0-22203		（齐根部）割。
뫣	U0-22204		摔跤。
벨	U0-22205		浆。
뀨	U0-22206		（熟）透。
뢞	U0-22207		融。
뜌	U0-22208		软弱。
낿	U0-22209		幼。
뿬	U0-22210		填塞。
뾉	U0-22301		脓。
닝	U0-22302		较量。
끳	U0-22303		（溜）滑。
볋	U0-22304		狡猾。
먼	U0-22305		蹬。
넞	U0-22306		踢（主动）。
믌	U0-22307		懒。
믞	U0-22308		（斜）砍。劈。
뗠	U0-22309		抽空。
뛸	U0-22310		耽搁，耽误。
뫟	U0-22311		（往孔里）捅。
뗡	U0-22401		潜（水）。
렮	U0-22402		收打（庄稼，果实）。钉（动词）。
넟	U0-22403		抽打。
뫤	U0-22404		砸。
놄	U0-22405		泣。〖形容词缀〗。
릐	U0-22406		丑陋。
뮯	U0-22407		〖蟑螂〗。
뾓	U0-22408		灵（气）。
뾊	U0-22409		（光）华。
뉳	U0-22410		〖络绎不绝〗。
돋	U0-22411		后脑勺。
뛤	U0-22412		〖不耐烦〗。
놅	U0-22413		假。
뻢	U0-22414		〖形容词缀〗〖黑压压〗。
띘	U0-22501		凸。
뼛	U0-22502		抢（亲）。
뉵	U0-22503		拨，扯。〖词素〗。
눱	U0-22504		〖德行〗。
뎊	U0-22505		发热。
륦	U0-22506		（把物体往前）推进。
뉴	U0-22507		围（堵），围（攻）。
닞	U0-22508		（遮）挡。
뵯	U0-22509		〖出殡〗。
띙	U0-22510		〖喜鹊〗。
뿢	U0-22601		嫁（女）。
빈	U0-22602		根源。〖希幕遮，人名，汉文书中记作天皇〗。
뵕	U0-22603		哄，骗。
떢	U0-22604		仓。库。
땐	U0-22605		（伤口）发炎。
떣	U0-22606		（伤口）发炎。
뤻	U0-22607		〖山乍鸟〗。
뾔	U0-22608		〖饭豆〗。
뭣	U0-22609		绳索。〖柞桥（竹索桥〗）。
럯	U0-22610		占（卜）。算。
뉶	U0-22701		（马）笼头。
뤼	U0-22702		脏。
빴	U0-22703		菜的词尾。
먽	U0-22704		丈（长度）。
묈	U0-22705		煮。〖米粥，稀饭〗。
뺂	U0-22706		〖形容嚼食物的动作〗。
뱣	U0-22707		条，支，杆，股，把（量词）。
롙	U0-22708		罐（子）。
뉷	U0-22709		嫌（人）。
뻣	U0-22801		玷污，污染。
뉸	U0-22802		赚（钱）。
빛	U0-22803		这。
뙾	U0-22804		（染）料。
떤	U0-22805		灵敏。
뉹	U0-22806		转。转（动）。转（量词）。
뢌	U0-22807		一带。
빠	U0-22808		〖周围〗。
렐	U0-22809		株（量词）。
뙀	U0-22810		疾（驰）。越（过）。
뼌	U0-22901		酿造。渥（表示沾湿）。
뙁	U0-22902		越（过）。
뇞	U0-22903		（手）指。（脚）趾。
뻤	U0-22904		吃（ 使动）。喂。
둒	U0-22905		〖形容词缀〗。
뺃	U0-22906		马桑（树）。
밸	U0-22907		尖。
벜	U0-22908		钟。
뚽	U0-23001		吵，闹。
볷	U0-23002		纠缠。
릾	U0-23003		〖谜语〗。猜测，推测。
삞	U0-23004		带子。〖牛耕索（绳子〗）。
묤	U0-23005		露（水）。
뙂	U0-23006		〖什么〗。
렯	U0-23007		治（理）。
뉺	U0-23008		（设，购，添）置。专用名词。
떥	U0-23009		惩治。
뇟	U0-23010		收拢。
댺	U0-23011		吸吮。
륧	U0-23101		驼。
벝	U0-23102		收藏。
맦	U0-23103		〖黏糊糊〗。
뿣	U0-23104		〖眼屎〗。〖象声词〗〖老鼠叫声〗。
뱤	U0-23105		〖砂锅〗。
땑	U0-23106		别（动词）。
돌	U0-23107		〖词素〗。
뙿	U0-23108		两者之间。
몵	U0-23109		〖坟墓〗。
랲	U0-23110		夹。
띚	U0-23111		酸。腌。
떦	U0-23201		尖。
뢶	U0-23202		（强制性的）喊（人）。〖督促〗。
듙	U0-23203		惊（醒）。易受惊。〖很有精神〗。
뢅	U0-23204		瞪眼，鼓眼。
둼	U0-23205		山羊。
뇠	U0-23206		冷。
벞	U0-23207		挂（使动）。
렑	U0-23208		迈（步）。
떧	U0-23209		搭（话）〖回答〗。
뗢	U0-23301		跨。
띛	U0-23302		震（动）。
닟	U0-23303		祭献。
댻	U0-23304		敬奉。祝（酒）。
뷲	U0-23305		抬。
끴	U0-23306		地名，彝语专用名词用词。
뢟	U0-23307		经（吃，穿），耐（用）。
됯	U0-23308		成见。
런	U0-23309		〖腰身〗。
럱	U0-23310		差（欠）。
냀	U0-23401		源。
람	U0-23402		蒂。
랳	U0-23403		（肚）脐。
땒	U0-23404		〖应该〗。
맛	U0-23405		〖非正常死亡〗。
넠	U0-23406		（未曾过崽的）母猪。
덲	U0-23407		〖胎盘〗。
랍	U0-23408		替。
냁	U0-23409		跟，随，伴。侍从，部下。
뚡	U0-23410		〖朋友，伙伴，同志〗。
뙃	U0-23501		沿（着）。
뺩	U0-23502		赶紧。
돍	U0-23503		篱笆。
본	U0-23504		棚。〖戳嘎耄（mào〗，彝族红白喜事场种的事务总管）。
눎	U0-23505		秋。
붵	U0-23506		削。
뉻	U0-23507		切（动词）。
봃	U0-23508		剃。
뛥	U0-23509		铲。
뜱	U0-23601		从。
밹	U0-23602		〖后面，后边〗。
먾	U0-23603		（时）候。
럲	U0-23604		打搅。
똏	U0-23605		腐，烂。
뫐	U0-23606		车。
뮬	U0-23607		折（断），掰（断）。〖实楚，人名，彝族最早出现的毕摩〗。
눏	U0-23608		折叠。
뤈	U0-23609		姜。
렒	U0-23701		〖形容词缀〗。
돎	U0-23702		孤，寡。
릁	U0-23703		〖猫，古语〗。
뼍	U0-23704		刺绣。
릂	U0-23705		绘。
넡	U0-23706		出（嫁）。
붶	U0-23707		迁徙。
릃	U0-23708		画眉（鸟）。
릢	U0-23709		〖蜥蜴〗。
눛	U0-23710		甜。
먿	U0-23801		半（夜，路）。
뮏	U0-23802		种类。
뺺	U0-23803		（民）族。〖亲戚〗。
묉	U0-23804		血缘。种（马种）。
럳	U0-23805		交付。
븘	U0-23806		〖早饭〗。
븷	U0-23807		（昌盛，发展）。
븸	U0-23808		搬迁，迁（居）。
뮐	U0-23901		窝棚。
똀	U0-23902		骗。
뒫	U0-23903		哄。
눢	U0-23904		烧。焚（尸），火葬。
뇡	U0-23905		移（栽）。
뗣	U0-23906		誊（teng）抄。
뼽	U0-23907		〖锄头〗。
븙	U0-23908		根。
뙄	U0-23909		亲戚。〖人名〗。〖彝文古书里的世上凡间〗。
뚀	U0-24001		〖宫殿（古语〗）。
븩	U0-24002		〖晚餐〗。
댼	U0-24003		贷，借（不还原物的借）。
뼎	U0-24004		屎，大便。〖肛门〗。
넢	U0-24005		铅。
또	U0-24006		庇护。
렓	U0-24007		鹿。
븹	U0-24008		稻（谷，米）。
랴	U0-24009		此，这，今。
말	U0-24101		伸（脚，手）。
몶	U0-24102		寡（鸡蛋）。
뺘	U0-24103		铺（开），展（开）。
멀	U0-24104		钓（鱼）。
뵵	U0-24105		〖设陷阱猎鸟兽〗。
멁	U0-24106		件（量词）。
띜	U0-24107		（下）垂。
듡	U0-24108		碎。
딃	U0-24201		排行第四。
낓	U0-24202		甲（天干第一位）。人名用词。
낔	U0-24203		升。
낕	U0-24204		悬挂。
뤽	U0-24205		离开。
볮	U0-24206		扒。
낖	U0-24207		连接。
낗	U0-24208		凑在一起。
삛	U0-24209		牙（齿）。
롩	U0-24210		杆（名词）。杆（量词）。
뭔	U0-24301		由，依。
븈	U0-24302		〖家具，用具，器材〗。
름	U0-24303		〖灰叶菜〗。
떨	U0-24304		掼（稻子）。
돏	U0-24305		〖秋千〗。〖招古，彝族撒尼支系一种祭祀活动〗。
벁	U0-24306		〖另外〗。
빡	U0-24307		剜（wan）。遍（量词）。
벵	U0-24308		（建筑用的）木条。〖阿左赤，古彝人的一支〗。〖阿左底，彝语称云南沾益，曲靖坝子〗。
넣	U0-24309		〖更加〗。〖草席〗。
뎛	U0-24310		在。
뻍	U0-24401		腰（杆）。
놆	U0-24402		有。
뢷	U0-24403		次，回，届（量词）。〖作阿级堵。（彝族的地名〗）。〖作洛级，（人名用词〗）。
뾕	U0-24404		山（冲）。
뾜	U0-24405		肯。
뭇	U0-24406		〖把食物放在锅里略微煮一下就拿出来〗。
몷	U0-24407		唤（牲畜）。
뉼	U0-24501		（盛粮食的）围席（名词，量词）。
떩	U0-24502		输。败。
멂	U0-24503		（毕摩的）法铃。
놇	U0-24504		（楼）梯。
붩	U0-24505		断。
떪	U0-24506		诅咒。〖赌咒〗。
눜	U0-24507		一绺（liu）线。
멃	U0-24508		筷子。〖重叠词缀〗。
뾋	U0-24509		正直。
뇢	U0-24601		霹雳。
뀩	U0-24602		焦（干），（干）脆。
뗤	U0-24603		吵闹，叫嚷，喧哗。
땓	U0-24604		钱财。
봵	U0-24605		牲畜。
됅	U0-24606		奴（婢）〖当奴隶，伺候，服侍〗。〖人名用词〗。
댽	U0-24607		庶（民）。
몋	U0-24608		（舌头）伸缩。
뱏	U0-24701		些，点。
믳	U0-24702		只有。
몌	U0-24703		〖蝉，知了〗。
략	U0-24704		相互。〖合伙〗。
랶	U0-24705		真。
뒬	U0-24706		牵，延申。〖发展，昌盛〗。
놈	U0-24707		市镇。2〖街道，场坝〗。
뀪	U0-24708		股（量词）。
땔	U0-24709		道（量词）。
뾿	U0-24801		〖红茨莓〗。
됆	U0-24802		多，余，剩。
몸	U0-24803		过分。
븉	U0-24804		撕，扯（羊毛等）。
볗	U0-24805		耀（眼），刺眼。
붪	U0-24806		〖基业〗。〖阿哲，人名，汉文献记载的济火，彝族六祖慕齐齐的第25世孙。又名彝族支系名〗。
뤾	U0-24807		炖。
룏	U0-24808		肥。
댾	U0-24809		〖豆腐〗。
냂	U0-24901		相信。
붫	U0-24902		咂。
몍	U0-24903		美丽，漂亮，干净。
뚁	U0-24904		丈量（动词。（博乍戈（彝语指贵州大方城）。
뫑	U0-24905		查。察。
댿	U0-24906		尺（度）。
똝	U0-24907		〖一种土染料，用水塘里的黑泥浆，加马桑煮水，用于染衣物等〗。
돐	U0-24908		乍（彝族“六祖”的第二支系名称）。〖人名用词。乍木，彝族先民中最早出现的一位毕摩〗。
뮹	U0-24909		幅（量词）（一幅（丈）布）。
먆	U0-24910		锁（名词）。锁（动词）。
둽	U0-25001		晌午（饭）。
뭗	U0-25002		摔。
밙	U0-25003		轮流。（年）轮。
떫	U0-25004		巡回转。
붔	U0-25005		定（了）。
끵	U0-25006		传递。
밚	U0-25007		〖可能，也许〗。
네	U0-25008		〖跌跌撞撞，歪歪倒倒〗。
뽎	U0-25009		祝告（古语）。
뽟	U0-25010		（珍）珠。
뽚	U0-25011		〖荣华〗。
뵖	U0-25101		相好。
놉	U0-25102		和平。
몎	U0-25103		美。2，良，好。
뉽	U0-25104		〖说话切题〗。
뽏	U0-25105		被水冲。冲撞。
몹	U0-25106		侍从（古语）。
덳	U0-25107		（向神）许愿。
멄	U0-25108		柳。
뽠	U0-25109		〖妖魔鬼怪〗。
덀	U0-25110		恶龙。
뽡	U0-25111		〖柔荑花序 （植物学上无限花序的一种〗）。
뽐	U0-25201		嫩崽。
뽑	U0-25202		珠（子）。
뾠	U0-25203		胖。
뽒	U0-25204		〖拐杖〗。
뚢	U0-25205		（冰）柱。
닠	U0-25206		（麻）雀。
뽢	U0-25207		装饰。
뜲	U0-25208		〖亚麻〗。
뭱	U0-25209		召集。
뢍	U0-25210		厌烦，厌恶。
붞	U0-25211		称呼。
봉	U0-25301		楔（xie）子。加（楔子）。
놊	U0-25302		（鸟）鸣叫。
벂	U0-25303		（踩）偏，虚。
둾	U0-25304		错。
뿀	U0-25305		（食物，奶）积（食）。
닡	U0-25306		填塞。
랷	U0-25307		移动。
떬	U0-25308		茂盛。2（（树木）枝叶茂盛）。
뵶	U0-25309		昌（盛）。
뾝	U0-25310		杵（动词）。
돑	U0-25401		（（向神）还愿）。
뷳	U0-25402		泪。
뺿	U0-25403		泣。
똑	U0-25404		贿赂。
됇	U0-25405		债务。
냄	U0-25406		酒。
뺻	U0-25407		运，递。
눝	U0-25408		传承。
뺄	U0-25409		〖鲸鱼〗。
뼢	U0-25410		丁（天干第四位）。
뼫	U0-25411		捆，扎，系。
묬	U0-25501		捂（食物）。
뺅	U0-25502		睡（使动）。
묺	U0-25503		倒（水）。斟（酒）。
볯	U0-25504		孝敬（父母）。
뽣	U0-25505		哮（吼）。
뒮	U0-25506		撕。
닢	U0-25507		（纸张，衣服）破烂。
듌	U0-25508		（乱）撕，扯。
덁	U0-25509		〖鲸鱼〗。
뱻	U0-25510		蛇。巳（地支第六位）。
삒	U0-25601		金。黄（色）。
띝	U0-25602		节省。
볬	U0-25603		经（线）。牵（经线）。
뛦	U0-25604		花费，费用。
삆	U0-25605		早。
봏	U0-25606		长。
뽓	U0-25607		久。
뛑	U0-25608		耐（心）。
랸	U0-25609		瞅（人）。
봚	U0-25610		〖奉养〗。
봛	U0-25611		锣。
딟	U0-25612		〖爽快〗。
뉾	U0-25701		谢谢。
뎜	U0-25702		汉（族）。商（彝语古语）。
뢓	U0-25703		〖形容词缀〗〖红艳艳〗。
놋	U0-25704		搂。
뵗	U0-25705		扇（量词）。
됈	U0-25706		交叉着，交错。〖裙子〗。
륨	U0-25707		栖息。（（群鸦）乱叫（彝族民间认为这是凶兆））。
붬	U0-25708		羞。
둿	U0-25709		〖燕麦〗。
뉿	U0-25710		童裙。〖北斗七星〗。
럴	U0-25801		剔。
넥	U0-25802		怜（悯）。
럵	U0-25803		〖马爵环〗。
뺼	U0-25804		小麦。2〖豌豆〗。包谷。
볅	U0-25805		杉。松。〖松明子〗。
끶	U0-25806		恨。
뤉	U0-25807		野鸡。
듟	U0-25808		〖筲箕〗。
끡	U0-25901		承受。
닣	U0-25902		葱。〖象声词〗。
뷞	U0-25903		〖说话伤人〗。
뎒	U0-25904		减（少），减（产）。
릑	U0-25905		丝（线）。
땕	U0-25906		筑（巢），做（窝）。
밅	U0-25907		抹，涂。〖麦芽糖〗。
늀	U0-25908		噎嗝（yege）。
냅	U0-25909		沾（泥巴）。
돒	U0-25910		唆（狗）。
뚣	U0-25911		种（子）。
똁	U0-26001		〖施人，古彝人的一支〗。
뒭	U0-26002		撒（播）。
륩	U0-26003		施政，发布（政令）。〖指示〗。
뜳	U0-26004		缩。
땖	U0-26005		驾（车）。
다	U0-26006		（尾）巴。
띯	U0-26007		（蜂）蜡。
놌	U0-26008		胜。
넦	U0-26009		（兴）盛。
농	U0-26010		歪斜。
벏	U0-26011		纺（线）。
떭	U0-26012		贫穷，贫困。
됰	U0-26101		辛苦。气馁，疲倦。
벧	U0-26102		〖斯蜀，传说种的捉魂鬼〗。祸。灾荒。
눐	U0-26103		难。
뵄	U0-26104		（摇）摆。
븚	U0-26105		〖拙脚笨手〗。
븛	U0-26106		伤，悲。
냆	U0-26107		拧，扭（紧）。
봜	U0-26108		折磨。
벃	U0-26109		〖香椿树〗。
끢	U0-26110		开（车）。
뱐	U0-26111		〖麒麟〗。
넧	U0-26112		〖形容词缀〗。
닥	U0-26201		赚（钱），挣（钱）。
돓	U0-26202		寻，找。
뿛	U0-26203		捞（渣滓），捞（干的）。
볘	U0-26204		收（拾）。〖实勺，古彝人的一个部族名〗。
돔	U0-26205		安放。
뤿	U0-26206		浅蓝色。
덂	U0-26207		瘦（肉），精（肉）。
뒯	U0-26208		汗渍。污垢。
렔	U0-26209		〖稀泥，泥巴〗。
뚂	U0-26210		（哈）欠。
땗	U0-26301		签。
뜆	U0-26302		〖尽管〗。〖乱说，胡扯〗。
덴	U0-26303		总是。
뇣	U0-26304		前（天）。
뮈	U0-26305		（脚）崴。
븵	U0-26306		扭（断）。
뾬	U0-26307		（水）獭（ta）。
랹	U0-26308		试（验），（尝）试。
랺	U0-26309		考试。
럶	U0-26310		黍，小米。
딡	U0-26311		图案。
듍	U0-26312		草。〖稻草，泛指草类〗。
딠	U0-26401		夏。
봶	U0-26402		盖（名词）。
랎	U0-26403		椆（diāo ）〖树〗。
렕	U0-26404		灵柩。
롚	U0-26405		〖燕麦〗。〖野麦子（生长在麦地里的〗。
뮣	U0-26406		猎。
볨	U0-26407		开始。太初。
롛	U0-26408		坪（草坪）。
멅	U0-26409		〖摩史，（彝族中宣诵，讲文史，善歌善舞的歌师〗。
버	U0-26410		〖和尚〗。
뭀	U0-26501		骟（山羊）。阉（鸡）。
랻	U0-26502		升（名，量词）。
뙅	U0-26503		（消）瘦。
벅	U0-26504		〖实勺（古彝族一个部族名称〗）。〖实楚，彝族中最早出现的毕摩〗。〖德施，六祖第十一世孙〗。
삓	U0-26505		〖狮子〗。
닦	U0-26506		（（彝语北部方言）圣乍次方言）。
벪	U0-26507		〖诽谤〗。
뷟	U0-26508		〖健壮〗。
뷠	U0-26509		〖蚂蚁〗。地上拖竹竿之声。
놎	U0-26510		柚栗子（一种灌木，生长在高寒山区）。
븜	U0-26601		仗恃。
멆	U0-26602		〖打柴，拾柴〗。
볌	U0-26603		〖认真〗。
뜴	U0-26604		先。
냇	U0-26605		前，首先，开始。2，先前。事先。
땘	U0-26606		〖包茅〗。
삔	U0-26607		都。
딒	U0-26608		施（底肥）。〖名词用字〗。
뒰	U0-26609		样。
맡	U0-26610		隔（动词）。
뗥	U0-26701		禁忌。
덃	U0-26702		〖燕子〗。〖叽里，蟋蟀叫声〗。
뵅	U0-26703		漆（名词）。漆（动词）。（烟屎（积留在旱烟杆里像漆一样的汁））。
몺	U0-26704		叽叽喳喳（叫声）。
닧	U0-26705		锦。〖锦江〗。
믴	U0-26706		佩戴。
뭩	U0-26707		〖排行第七〗。
멇	U0-26708		〖纽襻（扣住纽扣的套儿〗）。
뒱	U0-26709		〖渺小，细微〗。
덄	U0-26710		禁止。
뜵	U0-26711		件（量词）。
릧	U0-26712		〖方法〗。〖旁边〗。
땙	U0-26801		〖家谱〗。
뎋	U0-26802		轿（子）。
뛹	U0-26803		〖鸽子〗。
덅	U0-26804		兆（数词）。
됱	U0-26805		驮（名，量词）。
릪	U0-26806		〖白酒，烧酒〗。〖纪俄格，古乌撒地方政权的彝称〗。
됲	U0-26807		（马）镫。
빔	U0-26808		旋顶。
됉	U0-26809		胆（猪胆，熊胆）。
